track_id,recording_mbid,release_mbid,titulo,anio,mes,pais,release_group_mbid,tipo,fuente
TREWFFR128F9344573,31d0ad98-2357-4a33-bf18-4080b4213dfc,9c987dcf-1eb7-40ab-8721-4391c975f40b,The 4th Dimension,2000,,Finland,4f112935-30be-3b8e-b20a-6482a0366b50,Album,musicbrainz
TREWFKM12903CEC1F6,8a5c5fc9-92ab-4119-8625-188d7750a83d,34b53af3-475a-4ec8-b17c-6eeeba6db395,Blues Ain't Pretty,2001,9,United States,853b7f2f-75d9-36c2-8434-4d53ee9e689a,Album,musicbrainz
TREWFLH128F92E235E,365d6f34-b1a7-4368-b495-232e01e8aa96,5f22ecef-2572-4f48-9fc8-ed7590fcb62d,Live at the Apollo,2001,,Germany,45a8c093-4e17-374f-8e4a-17bc3c6f07e5,Album,musicbrainz
TREWFSF128F9313AEA,60c4722f-4836-474c-9e98-715b579fc905,e840c779-b8e9-4e14-b533-d997064297fb,Fitchburg Street,2003,,United States,7e28163e-ce35-3a87-8ee1-5f8c3f29d53b,Album,musicbrainz
TREWFVI128F145A205,8d7b1975-961e-490f-8467-0cae00bd12de,998cfb51-da60-4848-8aa4-9d35efe82feb,Kazoo,1997,,Portugal,287f37ea-f38c-3608-8501-c3c60f96471b,Album,musicbrainz
TREWGJX12903CDF73D,295602f5-0a94-4efd-8bdb-351a850c2452,67c683ef-154b-4db1-95df-0a5067332875,Totally Damaged: The Cheap CD Sampler Vol. 2,2001,,United Kingdom,4e5e3820-5862-44db-890c-b32a168890df,Album,musicbrainz
TREWGLX128F4216BD2,bedb283b-4a1a-4128-b483-d9602764b946,b0542f3e-1c72-4def-830c-fa28a9942268,Bandas sinaloenses: Música tambora,2001,,[Worldwide],7956886e-d975-4ac2-91f7-84cf4d3dc77e,Album,musicbrainz
TREWGPB128F934F9CD,040fb56d-8bd7-44d0-9951-5bd87cd36182,abf24470-83e9-4560-adc1-efcd37dd416d,Lemmings Travel To The Sea,2000,,United States,a20159da-be9c-34bb-9585-3851779b8f57,,musicbrainz
TREWGQU128F1475FA1,3a66aa3f-80d3-4ef3-b315-10087063377b,bfc8f177-cdaf-415d-b575-6283a3eb8f99,Stories: Narada Artist Collection,1998,,United States,cb249b8e-ccd8-303c-893a-d733fd153bfd,Album,musicbrainz
TREWGQX128F92C5670,c9692547-35ab-4b0c-bca6-72f149950288,ced38227-556a-4132-ae92-f81b92591a5f,Year of the Rabbit,2003,7,United States,a4c3bcd9-d4e9-30d3-83ae-a8457b38675a,Album,musicbrainz
TREWGSJ128F426DE9F,1fae2212-3f58-4bad-a7d8-260d45d4b567,1a1805f6-be2c-4aee-b7c1-a4f9fa342bc1,Bluegrass Country Club,1995,,United States,815d97dc-385f-4bfb-8e83-246290dd56ee,Album,musicbrainz
TREWGSR128F4286558,82dc70b6-4996-475b-8d2e-63f15a594c7d,8012aa1f-95b9-4f8c-bf3e-cc6b9846fb35,Recyclone,2005,3,United States,93042973-fb4a-4f44-a513-003280768453,Album,musicbrainz
TREWGXW128F4260D22,1c537c07-9aa8-48b2-a33a-d54aeeb7b106,106061ee-00ce-45b7-b8bb-bb400f6bb83b,Shh. Just Go With It,2008,2,United States,d3568c9d-d709-3f34-bb13-afef3b855178,Album,musicbrainz
TREWGYH128F4267D70,c1427c5a-5f4b-4fd5-bde1-d5b6a3603ec7,d3a871cb-7491-49ae-af2d-2c1ac56f8005,Chasing Rainbows,1977,,United States,a74a075e-eed6-443c-8c3b-158a23be17a4,Album,musicbrainz
TREWHDN128F92F8803,71755ee1-3819-4ca8-8e15-9bcfe6db6df6,c1be057b-e3da-4a01-815e-90d533823a9c,"No Buts, No Maybes",2022,,Europe,bc27d327-813e-4084-a5cb-921b02fa8631,Album,musicbrainz
TREWHQQ128F427D5AD,666afa2b-6deb-47b5-95b8-d6420683d0a5,7a40dbae-11cd-46b9-916a-6a6e6c698442,Touch You,1999,,United Kingdom,05697990-e37f-47d7-b678-f8c67fb4ae47,Single,musicbrainz
TREWHRE12903CDFFB1,04f77288-9cda-4756-bf12-ed0a723287e6,b7abb619-f4dd-40c8-aedd-a0e449525d3c,Frigga's Web,2002,,Netherlands,ad9a6e98-e1a0-32f3-9820-978726a237f8,Album,musicbrainz
TREWHUE12903CDBCB5,ff9877d4-ebe1-4733-94a5-b0aba6d712df,306185f5-998d-466e-9fd7-0ac37eb5c64e,Carolina Medicine Show Hokum & Blues,1984,,United States,f4164ead-5878-4b49-994b-851a3ff3ca20,Album,musicbrainz
TREWHYV128F9350126,44dd9f89-5c0b-48c3-93fb-d12e57453117,f580f966-eec3-3dd3-8cf0-0005a5b5aef6,Hey Drag City,1994,10,United States,41bba957-292d-30da-a1e1-1313fabcf7b4,Album,musicbrainz
TREWIRL128F42B2AB7,e568a729-2a75-4a89-84a3-8782b596472b,e467cf41-f693-43e6-bb0c-d06552bfe967,2006-12-04: NapsterLive,2006,12,United Kingdom,e39768fd-117e-3098-8f30-32cde349a47d,Album,musicbrainz
TREWISK12903D0254B,21d848f3-085b-4688-9396-a016aafb03ec,b258eccf-a004-4587-8985-3ca672c24f30,Think Like a Mountain,2003,3,Germany,2970c29a-7c16-389c-86f2-2e30f7cbd84f,Album,musicbrainz
TREWJWJ128F4261DDA,6f19b792-78fa-4531-99be-bce3f7aaf41e,a5a11744-5148-4972-887f-be12faf85463,Michel Camilo,1988,11,United States,9cd595a2-c886-3074-9577-e8b7cdc84ca1,Album,musicbrainz
TREWKBW128F92FE594,96d2c2e5-b2fb-48cd-b0af-58d2c721276b,a817f5f0-0d36-4de4-b7d8-90ec118be81d,Skinny Flowers,1998,,United States,a6eff762-2c5c-33a4-89b6-d45cfe1becfe,Album,musicbrainz
TREWKKD128F933A42B,e7aaf9f5-d0d5-42e5-a684-ddd6dbf47953,3bfd62a1-c707-4ada-b714-b77b68f5d680,Rivers and Tides { working with time,2003,6,Germany,17456359-9af9-3c52-afe2-4834c70be09e,Album,musicbrainz
TREWKSF128F14599CC,c0b43a75-63a6-4ee4-8522-a51f08ee8740,85563c24-2436-49fa-961c-37a078dba874,Lucky Day,2002,10,United States,b4982340-d536-3e85-8798-d6dda103cbd9,Album,musicbrainz
TREWLAC128F92F6338,7196d3e6-cfb3-49b1-a92e-681817566823,10839f29-49e3-47db-baf5-819e8adabcde,Caramelo macizo,1998,4,Mexico,28459470-bd9a-4be7-99c8-0645b1a38851,Album,musicbrainz
TREWLIS128EF3400B0,a862692a-8de7-4225-a50a-7bab3a9461c0,bd0902f6-e83f-4357-aa0b-232bf19804da,If Two Worlds Kiss,1987,,Germany,e192c749-1318-318e-924b-7ee4dfb6180c,Album,musicbrainz
TREWLMB12903CD90E2,2be3d97c-c624-4913-8504-5969e3d62f2f,8f012334-f5e6-4807-b715-fb63e17b4fd6,And Then We Met Impero,2005,5,Italy,48521bcd-47d2-3f68-86d2-bb022c5d0e79,EP,musicbrainz
TREWLQJ128F428B3F7,098cf34a-61bd-46f5-b0a5-2c649b321ff7,643fb611-9db1-4b58-98bc-6a5bd2361ec8,The First Conspiracy,1999,5,Canada,b67d9b9b-7fb9-3e9f-a3e9-0f16b41c4caf,Album,musicbrainz
TREWLQK128F1469AAC,4fd2b67e-34b8-49cf-819c-ed18f7d77806,40258ad6-ac7b-46f5-ad09-3024c533a98e,Riverwalk,,,,99df082f-adb7-37fe-8ba0-7733e2fc82b4,,musicbrainz
TREWLZB128F4299F2D,ba6b62ee-2e35-4a5c-a1ee-1c5447d2fbfb,22524fc2-69c3-4ee1-bd63-bc8a7c3fc7b9,The Hidden Moon,1999,,United States,cbb6c155-8d70-4245-9e00-65571148e9fd,Album,musicbrainz
TREWMOE12903CBCAAE,d2d61b4f-7540-4de8-b9b8-285f92963c6e,5d914d0a-ddbb-45ee-8c70-3f8437867a60,Raggamuffin Year,1986,,United States,80951b22-0eeb-407c-99b3-316343d42052,Album,musicbrainz
TREWNUL128F92E58BB,578c34db-a7a6-49de-9af9-28dea2c7d4c6,c8a9f36f-6e62-3145-b77f-ea17a288f65f,Into the Wild: Music for the Motion Picture,2007,9,Germany,9fbbb26b-282f-36aa-9170-4b41e5fb73ef,Album,musicbrainz
TREWNVK128F930D37D,fa6ddf2d-896a-4597-bd6a-5ef7efe1965d,32f26edf-59e1-41ad-b740-4e3d564687aa,Honey Lingers,1991,,United States,799710c1-3151-36e1-acef-ee9064eb2edb,Album,musicbrainz
TREWNZQ128E078BEE1,6186d3a2-6410-40ca-a16a-5dc9072c9e73,cabd7228-1bfd-4e2b-9923-33c3c3c3a5b3,The Importance of Being Earnest,2002,,United States,e4d1bfba-db75-3db1-8678-17fe00b469b2,Album,musicbrainz
TREWOCP128F932896D,4c024e35-b316-406a-9e68-7adf31a164a2,bd4e6dd5-15ea-4e99-af56-af3c7d6939b3,"All Beef, No Chicken",2002,10,Canada,2c5fbe8b-3290-3b77-83af-587153f87c9a,Album,musicbrainz
TREWOFK12903CF2200,d896832f-bf5f-48a0-a9b4-0c7092fd8c53,5868bd1e-eb8f-4eb4-88e7-604b2c15ce9e,Damage Done,2002,7,Germany,ce727cb4-d95a-3316-b416-97faab82b3be,Album,musicbrainz
TREWOIL12903D0F06F,13a3a3d9-6d80-4c75-8eee-670247a03f2d,326ffa1f-dd29-49f6-b0ba-e91840a0a8ef,Speaks Volumes,2006,8,Iceland,b70f4bbc-90a9-379d-8a55-765dcd7b1608,Album,musicbrainz
TREWOJH128F935564C,f5ded663-dc43-457f-8cd1-3e269c0665ea,6905095d-fb73-41dc-b11d-e5d875312d33,III,1991,9,United States,06ec91ba-69a2-3188-878e-5153997ea403,Album,musicbrainz
TREWOXC128F42927E0,86e11cce-e400-4a75-9505-e6131bfb9054,5e32179a-fe9b-4417-8a23-845a6dd6170f,Plumpy Chunks / Electric Disco,1999,9,United Kingdom,45cdfd1f-852c-4e24-9709-d59dccf58c91,Single,musicbrainz
TREWOZF128F9300BD6,63a97af5-7e2e-47f4-8b14-fc53135d247b,5c1545fd-cf9f-4203-8d97-f25e6f08efe7,Glitches 'N' Bugs,2008,10,United Kingdom,f0cb3c16-390c-43fe-a7a1-bf2099064caa,Single,musicbrainz
TREWPFR128F425CB4A,71e978e0-969a-492a-bd6e-2c87dbac8113,fd8b45fd-b3d8-4c86-80ae-701c9755c57b,360 Urban Groove,2001,6,United States,5b95f27b-171a-3e1c-8abf-a6d1dd4166ff,Album,musicbrainz
TREWPLL128F42AEC93,0a3f1461-775a-477f-b300-0f1515175ce3,cce8978f-0605-4720-9571-7635b4f79aec,This Love of Mine,1972,,United States,8e4b199b-3cb3-4696-ad7b-4e616206c98e,Album,musicbrainz
TREWPNU128F42343B0,5d60188b-1dc2-43d8-a009-32083a0e3cde,62bbed43-8a95-4a0a-8ebc-d2adad1aaee4,Lady Sings the Blues,2005,,Netherlands,ab0b15ff-3229-4bd1-be1f-3818e1866625,Album,musicbrainz
TREWQDF128F9306CD8,a14c0fef-fc82-4d93-b19e-0d29a24dfbad,528bf07b-1e7e-4f17-9081-cb3564f03f40,Exit,2008,8,Germany,0b94a9fa-a1aa-3ea4-a9d0-e7e4baaf6267,Album,musicbrainz
TREWQFK128F931C6A0,70cd0169-166d-461d-bbf1-18e1f8c99028,4315e249-5c83-4873-af73-2dba85fa643b,The Thistle,1987,,United Kingdom,f874b1be-772d-4e1d-ba73-158cc6afe279,Album,musicbrainz
TREWQLD128F428BC95,e705dea4-d60d-4ad5-bd60-9413e0422094,4a349a4d-d334-419a-b7ca-e63a35ae584e,A Hot Piece of Grass,2005,6,United Kingdom,0737c4b8-feca-3e37-bba0-ad4486473086,Album,musicbrainz
TREWQRB128F4270D1D,a1e45382-f81b-445c-af9c-c2d60f9cca80,6bec1498-b4af-430c-9ebd-5b078e99cf6a,Greatest Hits: Brass,1994,,United States,acbfb589-df5c-3192-b622-d49ac66acbf5,Album,musicbrainz
TREWQWD128F424B4D1,2efb472a-3c2f-4b74-b601-d7459d39d2b4,0ca82c8d-eeec-4655-b0d7-6ee7741f22a0,The Richard Ace Sessions,,,,dfa8583e-38fc-34a4-87ee-34804651b79b,Album,musicbrainz
TREWQZA128F4265E31,2beb7cf8-c7d7-4e82-af7f-ae9da0f669df,b9240781-4ef5-31a4-957e-c2ed45e1d000,Windsong,1975,9,United Kingdom,1a278468-ff03-3a9c-8022-18a6d44b1a71,Album,musicbrainz
TREWRJP128F4253BEB,28c172ec-b9e6-4c10-a77b-dd81d43236dd,967423e8-d6d6-44e4-b662-78693cdea350,Kvar på film,2002,12,Sweden,597a126f-7d3b-3e4e-a96a-fed293138e3c,EP,musicbrainz
TREWRTF128F9302A07,67bca011-8645-4691-8ff6-66b0b8bc2e75,17ab644f-28d6-464a-b2c8-68c7b23611a2,Rock It Science,,,,1a53217d-6db3-3b41-a397-58d68a31f82f,Album,musicbrainz
TREWSBY128F14AD118,c93d4822-baa7-4a01-af59-1f218bde236f,4d7029c9-9b40-41eb-98d3-bcfc2314fb85,Battle of Britain,1999,,United States,f4a35694-2486-3813-bd67-2336914451e2,Album,musicbrainz
TREWSDZ12903CB23FA,6563168b-8bff-40fa-8fe2-6a079556fead,a0d01d8b-e3c7-4abc-9baa-e8ae1ebd9e85,On the Ellipse,2003,7,United States,42ec75ff-c43e-3c0d-abc0-a7c274d53240,Album,musicbrainz
TREWSGE128F423713E,a5bb9350-bf67-4ee4-a442-b2eb2f75af7a,eadbab79-f2ff-4ace-9100-1dddc67001bd,The Fury of Our Maker's Hand,2005,6,United States,cc5031e1-a02b-3b01-9b8c-4ce75a952d27,Album,musicbrainz
TREWSLL128F92E9927,501f9d21-da22-494b-81d3-288a8a5a7cfc,a17d7999-399e-4955-820c-b21813e36499,Unbreakable,2008,2,United States,080b50bd-d0db-340e-8fa8-186058d46228,Album,musicbrainz
TREWSPS128F9300FAE,80cfa665-0eb2-42b7-bb63-b213cd8b8b1f,ca6c4e5a-f89f-4f06-8aef-c0badcfc2f3c,Fokofpolisiekar,2012,,South Africa,b5a261bc-c126-4484-910c-47fc5a9abab0,Album,musicbrainz
TREWSRZ128F427B226,84ff458d-88e4-496c-8095-4db80d839546,374e28db-32c3-4526-807a-7ec8e7d15365,Everything You Heard Is True,2005,,Australia,b2d1eaa2-2468-464f-9924-d8e3d6067057,Album,musicbrainz
TREWSXB128F9339711,a2287d02-d23b-4ca5-a1ef-b6c5cb2b383a,30a916df-5782-471b-970f-b0d1bb928ad7,"Sunshine Live, Vol. 16",2005,11,Germany,b33f2983-dbf5-3bf0-a498-631ccad38671,Album,musicbrainz
TREWTEK128F92FDD77,d50b7b42-6582-4736-bfa7-bd27c0d46919,477e5f2b-09f5-4d5d-b3cb-dd3b852f597e,Recordings of Music for Film,2002,6,United Kingdom,e9f7b0ef-8aa6-3d32-8be3-82a28b4e037e,Album,musicbrainz
TREWTEL128F148CEEA,5f3d015c-3889-413d-94b4-6ee2982c1c59,edb79c99-1152-4399-ba10-aeb0eeb43e56,The Conway Twitty Collection,1994,9,United States,5d67ef4e-e910-3cb2-bd08-3a0a9eb9ce73,Album,musicbrainz
TREWTLO128F9304288,f8f2fcfe-dab0-486d-a40e-7450413e62bb,39b46a1b-dd9d-4416-8dcf-219e84220b6b,Undercover,,,,1a33e2f7-cd15-402c-a76c-79b03196ac10,Album,musicbrainz
TREWTMT128F9334F2B,f8fa76a4-395f-4225-ba42-76bb35001fab,926b6b77-44ef-46c6-ad17-41411013af29,Kings of Bachata: Sold Out at Madison Square Garden,2007,11,[Worldwide],006cada3-f3a1-4499-8b3a-2353fb8b9a5e,Album,musicbrainz
TREWTRH128F42AB559,2920dff7-8ce4-4e57-a365-859c90efdd4a,a7d5f5e0-e240-4e41-9a63-3ce762bde8a1,Farewell Comrade,2006,9,United Kingdom,9392f1f8-be3b-4bd0-853e-798eabb54c81,Single,musicbrainz
TREWTUH128F92FE19C,6995f6c1-1b68-42e7-adc4-bdeac3c8ee22,f6e55972-81be-4fe0-8a61-d9b540b65c19,"Right Here, Right Now",1999,,United States,b2189fca-b2c4-34dc-92c7-1bd5bac85c39,Album,musicbrainz
TREWTWZ128F424E46B,385a2a86-2f31-4291-8a84-e216cddfd28f,58ff394d-eb01-44bc-9bf8-3ed0402d4a27,Insignificance,2005,9,United States,8ee18a42-7415-37a0-b535-29cfc3d63cb5,Album,musicbrainz
TREWTYU128F932D202,61a09614-cf45-4c58-9bac-2783ef433ab0,7510300a-4732-4e20-82d4-617760370126,Sound Stage: Sheryl Crow – Live,2008,11,[Worldwide],a65982ae-8bd6-438b-8627-c5cd46c30f6c,Album,musicbrainz
TREWUWA128F93043CF,724faf88-e038-4d17-bb99-a5be32c519af,7150a917-0ef3-438e-b377-6cdab4ad3ebb,Backup 1987–2012,2012,11,Italy,c4b0adee-8ff6-4b95-82ba-aa5a78b25bd6,Album,musicbrainz
TREWUYD128E0784E1E,48eef5d6-9c8a-4e94-b9ff-8e2378d37944,d4cccf37-a6ab-4450-a27e-6e6312211204,Train of Thought,2003,10,Europe,3eb5524e-34c6-31d8-97cc-fb98356825fb,Album,musicbrainz
TREWVEG128EF35E161,18ca9356-b75a-4064-82c8-5c7afe59d10c,67e19171-bec5-41d3-a1ce-3152f8c47433,Reformation,1998,6,United Kingdom,eee16132-c73f-3076-a883-30d330cfcce4,Album,musicbrainz
TREWVFH128F9343DC7,86069a0c-0275-4589-800f-9805f702d25f,51e9188f-7378-492f-8881-b3abb525080c,Canción animal,1990,,Argentina,fdf231ee-2d2b-3238-8adc-352475606e6a,Album,musicbrainz
TREWVRT12903CF6329,3841e781-1ae3-4556-aa52-d2ca3d595145,6bfc6c89-794a-4d61-942d-7a64cbdfad7c,Telarc's We Got the Blues,1999,,United States,dc8fafef-e1a4-3949-8b50-9306f09eb44b,Album,musicbrainz
TREWVTJ128F932FFDE,a6dcd1c6-d22e-4a45-9e60-c319e1ad11c6,97020041-6aaf-47f3-b8b4-4b62c1a29307,London After Midnight,1990,,United States,a859d1d1-a4b8-37ae-b124-ee42706c6628,EP,musicbrainz
TREWVUD128EF33F25C,801633ef-c34c-4250-91ff-9a2272f6841f,0f223ea0-19f1-421f-a722-1dabbf11097c,Murphies Gesetz (Oder Wegen Geldmangel Verschoben),2006,1,Germany,5dbda10b-b923-41d7-b7fe-eb453090b73c,Album,musicbrainz
TREWWBA128F930E100,5b4ed1fb-c1fb-4829-8eb8-50cf462eb78a,00c81535-e979-4287-b789-1d9484606476,Greenslade,1973,2,United Kingdom,a41fab66-b8d3-317c-8eb0-452a17ac06b6,Album,musicbrainz
TREWWBD128F4276D39,80e48f94-7f7f-4324-88c5-c1645b3cebf8,de0b2737-7ca0-449a-b3e2-22102e259239,Thy Kingdom Come Undone,2005,,United States,eacd01ba-5d62-3281-bcec-ae3b77933f5a,Album,musicbrainz
TREWWCV128F426765D,3509ae6e-d5f5-410b-b887-8cd28d5abf22,bc99397b-e680-4075-a25e-ce365f6fcd5a,Betrayal!,1998,10,United States,b4c61085-9565-38b4-84db-345cd62c5e7a,Album,musicbrainz
TREWWOC128EF3680C9,94a4456a-3f62-43ed-9e81-d820aec49378,4f2df066-1e95-4372-9775-5f5514e59f31,Blackout,2005,,United States,010f79f5-5bd3-323a-a9c0-0f751ce88509,Album,musicbrainz
TREWWOJ128F42742B2,0022f9ab-a1ac-4364-9ffe-82684999f2a3,f73b3e63-7a65-4e2f-867e-430be11b4b62,Terrorist Threats,2003,12,United States,fc7aba4d-90e7-3e9a-a844-af02ca30cccb,Album,musicbrainz
TREWWTN128F42875D3,46435ca2-9033-4217-bad0-43792e5ce93d,8cba21f6-dce6-49a6-8189-bc820a3b028e,The Annual 2008,2007,10,United Kingdom,f0f0ed04-0c4e-3ff3-8f2f-78ac848e4c1e,Album,musicbrainz
TREWWXI128F9309A38,ff4732b5-e69c-43a1-b96c-89e2060ab726,2851c9cc-d9d1-4b85-b894-f838858d48fc,Vores Verden,,,,8ecb9fc7-b6d6-359b-b7b9-fb4fd2542b05,Album,musicbrainz
TREWXNA12903CB95F5,b8dd2b61-566a-4290-bacf-d38714ebab17,7688b43a-212b-467b-8e46-e8c2859b3fc1,The Last Street Preacha,2001,,United States,2ec73a1a-6e22-351b-886f-46c9fb35472a,Album,musicbrainz
TREWXSD128F423558F,686fdfc5-71c8-43fb-8376-7e9717ceec01,0d784ee6-28ec-49d5-aabc-56adc4ac5b7f,Blue Head,1990,,Germany,ead810bd-bd3e-4b46-a6c7-c156a4c0fc63,Album,musicbrainz
TREWXUI128F424B940,84a5db96-c08e-4b52-93bf-648673cbf52b,eaea8abc-d31c-4f0c-966a-e3832c785ed6,Temptations,2001,10,United States,fc6292ae-f5fc-3ee7-9c31-955c755a7e9f,Album,musicbrainz
TREWXWJ128F4234531,9b0daf43-e8bc-4161-bd8d-2de4aa4b4bca,e01a2825-adb4-4511-8994-3458174ee3a9,"Deep Elm Unreleased, Volume 2",2003,3,United States,dccca44c-c5f1-37db-8f3a-0ac545bbbfba,Album,musicbrainz
TREWXXN128F421EF4B,4937856d-08ef-41a6-aac8-d3ccac93b50c,0bea0e3d-98ca-4974-95f8-3b3f9b9b8043,Thunder + Lightning,2003,,United States,a31031f4-3d94-343d-b47c-252b34650d50,Album,musicbrainz
TREWYSI128F9339B96,18271576-8b1b-4399-b053-10cff2920357,71a42cca-6c9b-4d7a-bbba-3c49cbd78f4a,Várias Variáveis,1991,10,Brazil,540b37fd-dd44-36b0-81ad-28d1301873a6,Album,musicbrainz
TREWZBZ128F4254DFB,3ade5efa-e8a3-4721-9809-6936f3ada3a8,3f1becc3-0211-4ea0-a6d5-cc78dd1b6d5e,Spice of Love,2002,9,Japan,ae2b4e6e-a492-4e25-a210-d0fbcb457f8a,Album,musicbrainz
TREWZDS128F92FC21F,afb09180-e0fc-4fca-981c-dba1c3130d10,33f884b1-f6b8-49ef-ad0b-11b331eb24c0,The Mr. Washington Story,2004,3,United States,b476a64b-35ac-379f-99d4-81fc5dfafc6e,Album,musicbrainz
TREWZKE12903CDB02E,65af635e-998d-4d26-b9fe-e9028d4b88a3,2939a9b2-dfe0-442d-b291-c03a9d54919f,Soca Thriller,,,[Worldwide],0771355a-a4ca-4179-8173-358370c52efe,Album,musicbrainz
TREWZPA128F146A647,10671583-956b-4c0b-9602-b04f6077e383,e7bc9f5f-a40a-496e-be50-774825ead33d,Save the Last Dance: Music From the Motion Picture,2000,12,United States,8a3f7b4e-a914-39d5-9164-3113776aaf42,Album,musicbrainz
TREWZSR128F4293ED7,192b5cdb-439c-4144-b95a-a629225c87c6,d613301d-6d2b-4f30-b7ec-a8a927dd54a6,Everything’s Fine,2002,5,Finland,13102388-5141-3fb8-a8ae-93abba0243b9,Album,musicbrainz
TREXABS128F4285C75,665c4a49-5ef4-4429-a433-1335ed17dda9,0b9b19d5-fc20-4716-9083-94caa0569c6e,Evolution Part 2,2008,7,Germany,4685b304-ff1b-4fd3-b86b-67206315e5fe,Single,musicbrainz
TREXAOG128F42957BF,8653ab1f-0c0c-45d3-b072-a6803102fd99,1e6753f4-7ee0-4d58-a336-a051e39d3721,Favorite Noise,2002,2,[Worldwide],ffb4d7c7-7d68-346f-a13c-c229ca65671c,Album,musicbrainz
TREXAQV128F932B2A5,366ded78-32fa-46a4-aa26-c529fbf994cf,0fd8703f-6f41-4ec7-8afb-53e85725a414,Motion,2008,,United States,80771080-973d-4631-8356-5b45a0f92236,Album,musicbrainz
TREXAUI128F423DE79,67630a95-b6e4-4566-a54c-0c93fb373936,44d65f0f-1a72-4780-a2bf-026c3c7a46d8,As Happy as Possible,1993,1,[Worldwide],3a86db48-c2a1-3994-8aeb-5faa3fed8b7b,Album,musicbrainz
TREXAWA12903CA2EC6,424c31ac-a25e-4fd6-b99e-4361550ecdea,d2a59424-a290-4808-8f3f-96fd8cc88ac0,Ah! le petit vin blanc,,,,3a4896b6-79d7-4be2-9c1e-d2ab162b629b,Album,musicbrainz
TREXBFB128F4250F05,27a649f5-d357-4cb0-842c-47a17b63c79d,b210b2b5-12bb-448b-9058-0e64c856ab95,Home,1969,5,United States,eeb776bc-6fd2-31b0-bc9c-873037e92bba,Album,musicbrainz
TREXBIG12903CF8105,33bf609f-0544-4322-990a-1f360f473a80,32a9fb5b-9110-4f1b-9ab5-2af29e2187fd,"Les Pionniers du Rock, Vol.2",1972,,France,1dffe254-8bfc-4cd6-b30e-ffc72baa7645,Album,musicbrainz
TREXBWM128F42A0311,cadf0c6e-2e1d-4f32-8498-f23362cef136,b088d802-9e0b-4140-bfb5-8f7beeae9153,"Complete Recorded Works in Chronological Order, Volume 1: 1927-1928",,,,04a67fd1-09f5-4603-a322-ff9ce3cd52d5,Album,musicbrainz
TREXCGQ128E0786348,74334246-ed96-4244-acb8-35323474f6af,b421661d-ac45-3ba1-a25e-9d3c4c9803a1,Wild!,1989,10,United Kingdom,298b8d42-d636-3343-b673-406ce1b2386d,Album,musicbrainz
TREXCKU12903CAFBE3,70c2a5fd-43c6-409a-a0fb-6cdc078660eb,5e6678e0-a649-4963-be5d-e9947343072d,Loaded Records 1990 to 2002,2002,,United Kingdom,107acc04-6516-337f-bdfd-4593b99f3365,Album,musicbrainz
TREXCOS128F931AE3C,75504272-64df-4140-baa7-ef9c81ffe9e6,e1a95c68-181c-4a4c-ba3b-93dccb1ea437,The Grandfather Paradox,2009,2,United Kingdom,1213131e-ccfc-3cec-aee1-011bcb179f4a,Album,musicbrainz
TREXCSJ128E078E7A0,cc277b21-b723-4971-9561-1e792776c116,54b26036-b62a-42b6-b882-27b2df072764,The Big Picture,2000,7,United States,b9dfc9fa-5277-33d7-b21d-85db4c527f01,Album,musicbrainz
TREXCWL128F4253E0F,da80cad9-7d6d-46e7-ae35-f4d89b347c85,4b320f29-c115-45fb-aa07-58fcc6c7c103,He Loves Me...He Loves Me Not,1992,,United States,ab632185-3f6b-4ad0-989f-13413d4570d6,Album,musicbrainz
TREXCXF128E07831ED,9b749baf-a68e-44d1-b793-d142f915b8e3,e78347dc-1e41-3064-bfb6-000d7468e9a5,One,2004,11,United States,b6ced935-03af-3686-8740-8e4f98fad7a0,Album,musicbrainz
TREXCYA128F92D6128,e2fbdaca-9e2c-40d7-997f-d16d04a15cc5,e51d2516-efea-4812-aa3d-99a73a118947,Botyiaki Ntembe,,,,f0afc03a-c9fd-46f0-b399-fec7433d11ba,Album,musicbrainz
TREXDAA128F427F21C,c49b3110-1d5a-4fa9-a4bc-d3950216866a,ccc318e4-3187-45ea-9921-868d4c3e006c,Life,2004,6,United States,248de56e-84a0-39d8-8760-c4cebddd50fb,Album,musicbrainz
TREXDEW128F932BCF6,69c5e768-c38e-4f3b-8655-3c683099222a,a8ebb861-a818-4f77-bb55-a9168c0adc17,Dystopia,2008,10,[Worldwide],4d99da05-a682-414c-8753-d949fba575b7,Album,musicbrainz
TREXDGR128F4258A76,46658fcc-427c-4f70-8933-c1f3f0152b99,92afc57c-5bed-4402-9d35-6eab7726bdc2,Everybody in the Place,1991,12,United Kingdom,10fb9bcc-e71c-352d-90dd-a500eca65ba3,Single,musicbrainz
TREXDHZ128F428241D,74053a83-db7a-4122-a7df-ee6cc54e7c2a,b94cb8bd-2981-47aa-b324-ec4d7bf813ef,Outland,1987,,United Kingdom,9516838d-14f1-372a-8976-2f7387179681,Album,musicbrainz
TREXDKC128F1459CD9,5875c3e3-6cb4-41b0-8807-c1841c5af3b4,d4b9e3c9-9806-4748-80d2-1624dd6714da,Shiver,2000,10,United States,4e876cc0-e614-3685-a0de-5b87da69cfed,Album,musicbrainz
TREXDNM128F4252B9A,e2d5c675-7320-4920-9cf0-a09b63d586b8,eb03005b-18fa-4610-9521-aa7bb4c155d8,"Right Place, Right Time",1984,3,United States,f59d2582-afb1-4607-bce0-bb25def82357,Album,musicbrainz
