track_id,title,artist_name,release,year,duration,artist_mbid
TRRFMYC128EF348C72,You Done Lost Your Good Thing Now,B.B. King,The Blues Anthology,1965,315.53261,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3
TRYJPFN12903D0C7CB,Not Fragile,Six Feet Under,Graveyard Classics 3,0,241.94567,766b72a3-77ab-433b-b36f-54f46028a9b7
TRPIUNV128F428AC95,I Just Can't Forget,The Mad Lads,Don't Have To Shop Around,1969,152.52853,df597575-db24-48e2-8ce7-48b49219d893
TRKBVXZ128F92C49EE,Hope,Judas Priest,Nostradamus,2008,129.43628,6b335658-22c8-485d-93de-0bc29a1d0349
TRQYLRS12903CF56A8,99 Cents,Chicks On Speed,99 Cents,2003,214.282,4da58f86-c7fb-4837-9ef5-423f122d2d15
TRYCFVK128E0782F23,Massive Retaliation (The Massive Edit),Sigue Sigue Sputnik,21st Century Boys - The Best Of,2001,233.16853,4ea47188-de59-4d11-9154-657749319a41
TRUAUXD128F427E5F2,Sajna Kahe Bhool Gaye,Bally Sagoo,Bollywood Flashback_ Pt. II,2000,473.44281,4e01e834-c872-4c76-87ab-c2304efa5e7e
TRKFWWX128F933AC25,Cali Pachanguero,Grupo Niche,Salsa,1984,244.16608,5436ce22-af50-4714-addc-afd5d2efc77f
TRRUWJH12903CDFFF4,Saskatchewan,Les Trois Accords,En Beau Country,2004,342.17751,9a7e883f-9a94-4f0f-8616-d4ce3cd7b49f
TRNCBQR128F9312162,I Can't Help Myself,Lucid,Ibiza,1998,447.58159,fe5a6c50-3322-4de2-acb9-b8c22cd8608c
TRYVJHE128F92F0348,Pendu,Charge 69,Vos Lois Ne Sont Pas Nos Regles,2000,99.082,edeeb6b9-fc6f-45f3-92ce-0b28982ab93e
TRQOZRE12903CC47D8,Deep Dive (feat. Sainkho Naimchilak),Deep Dive Corp,Support Your Local Groover,2000,468.84526,3cf02d78-2f60-4e82-8252-ec080941a00f
TRHYTRZ128F9341CF8,Eternal Love (LP Version),Michael Crawford,On Eagle's Wings,0,276.63628,2c654643-cdbd-4634-be26-c4d1a90cfabd
TRUBNBF12903D02A1F,Git Up (Get On Up),Fast Eddie,Git On Up (Get On Up),0,295.20934,4a80dd86-e57e-4600-af53-1166bdc6d9b9
TRWFYOK128F422B0BA,We Don't Have To Take Our Clothes Off (7'' Version),Jermaine Stewart,Smash Hits - The 80's,0,245.41995,e47ac267-428d-462a-ab9b-0545f744c603
TRKIJQB128F92D1A52,Hangin' Around,Edgar Winter;The Edgar Winter Group,They Only Come Out At Night,1989,182.07302,c927b0e2-072c-4dbd-aaf5-d92aa57841dc
TRUVYGJ12903CDB901,Satan Vad Ont Det Gör,Lasse Lindh,Lasse Lindh,2005,288.60036,40fa3a53-cfef-4294-8aa7-b03f06e8277f
TRBCBXY128F148E1A6,J'sais Pas Quoi Faire (Live 1979),Téléphone,Live,0,204.77342,a4e34a43-d8de-48eb-9ec6-349b62756590
TRMQUBU128F932E462,You Are The One,VAST,Me and You,2009,189.12608,79e98efd-4515-412a-af83-df381f5badd6
TRBLFLB128F42339ED,Flea Market,Bracket,"E"" Is For Everything On Fat Wreck Chords",1996,169.66485,1ebf2271-5d8b-4b43-8678-81395b8aa3cc
TRWOPSY128F4265C12,Le Simplet,Katerine,L'Homme A Trois Mains,0,171.41506,8f4d2f5c-54bf-4f05-aeae-d3ddd768a3c5
TRMDZFD12903CADA07,Island Echoes,Marty Robbins,Songs Of The Islands,1994,221.25669,2c2add7c-9a99-4812-a20e-870d331f01fd
TRLRJRT128F92D237D,Book Me In,Bullitnuts,A Different Ball Game,1998,431.64689,a3c76120-1ab3-48f6-8c18-96888a9eb03d
TRGUZRW128F9336E98,Strychnine,Rancid Vat,We Hate You All The Way From Texas!,0,121.18159,11bc7329-010b-4750-83bd-cb6c06090436
TRSWSMJ128F421A59B,A Happy Song,Bracket,When All Else Fails,2000,237.66159,1ebf2271-5d8b-4b43-8678-81395b8aa3cc
TRCEPQJ128F42992CE,Joke Shop Man (2007 Digital Remaster),The Bonzo Dog Band,Keynsham,1969,83.09506,2fe8f530-861d-40ff-ac74-51f7e2701965
TROLVHF12903CD29A7,Pink Shoe Laces,Dodie Stevens,US - 1959 - Top 50,1986,146.28526,9f8b9936-80b9-4156-962a-387fc6d6bc0c
TRMVWJM128F92FB05F,Faith To Believe,Donna The Buffalo,Rockin' In The Weary Land,0,243.80036,a916ce0a-0ab7-4b2f-b169-2166b746e31e
TRFTAOS128F4294F2B,Frustration,Hayseed Dixie,No Covers,2008,197.48526,fea8db99-8c38-4ee3-bd20-36fb5e3a0839
TRYGLBC128F92CA634,Prem Baan Jogi,Shubha Mudgal,Haman Hain Ishq,0,628.74077,2c38b459-37ea-4b75-9918-230ccbe37a43
TRPOWOA128F14732C7,Up,Opus III,Mind Fruit,1992,196.0224,89240fa8-7e01-490f-8b4c-59f3f488eec6
TRUUGEV128F428AB09,Suck It And See,Grim Reaper,Best Of Grim Reaper,1987,150.93506,f7ec5e27-6709-416b-8992-ae7ecc180739
TRZWQTI128E079829E,Hit Song,Goldie Lookin Chain,Safe As Fuck,2005,235.65016,5167695e-3a2a-4311-9990-b7e2d13686a2
TRULPJN12903C95FB6,A Petal From A Faded Rose,Brian Coll,Irish Memories,0,160.86159,61ca7e60-59bf-4262-a05f-e8ca1eefc3fd
TRIIZGJ128F42AE730,Vierailla kallioilla,Scandinavian Music Group,Hölmö rakkaus ylpeä sydän,2006,268.5122,657fb3a1-7f4c-49c4-9f20-3a33b96e763e
TRBQVEW128F9348529,Neptune,The Ghost of A Thousand,New Hopes_ New Demonstrations,2009,168.6722,820053ae-3548-4849-9543-d885c6f51c0a
TRDYAER128F42A599B,Vårsplitter,Sibiria,Norrlands Inland,2005,103.02649,321251cf-ba0c-4ab1-a364-f29c4cc32a20
TREUMMN12903D06834,Chicks,Ruckus Roboticus,The Chicks - EP,0,430.0273,a14492eb-c863-454a-90bf-82079919f274
TRPSXVB12903CC188B,Wish List (LP Version),Quad City DJ's,All Star Christmas,0,41.27302,c0692af0-2ccb-47b9-a293-f327c16ffcdb
TRQWXBN12903CCF7B6,Clap Yo Hands,DJ Nasty,Booty Anthems,0,169.22077,4eb42e20-021e-40e3-897c-d0ae81d988fd
TRHGTWZ128F92FA3EC,I Love You So Much It Hurts,Charlie Gracie,Backline Volume 50,0,129.67138,9769c8b2-a0da-4d09-976c-aa9c87e5a10e
TRVNRZK128F931BE8E,Peaces,The Chicharones,The Chicharones,2004,121.25995,e54fd7fe-6c6f-48bd-90e0-14a6b6023d1b
TREPXGM128EF34B2F7,Like A Riot,Ann Beretta,To All Our Fallen Heroes,1999,162.37669,812bd451-32a8-4b27-a796-7a0e66a940aa
TRKYEPT128F424D8E2,Kippssidamn,Ruins,Pallaschtom,0,294.68689,d9c93d91-9231-4f76-8941-27c35ba03208
TRVXLLX128F423C5E6,Nurse Rozetta (Album Version),Alice Cooper,From The Inside,1978,255.7122,4d7928cd-7ed2-4282-8c29-c0c9f966f1bd
TRRTNCV128F931C424,Your Feet's Too Big,Ruben Studdard,Ain't Misbehavin': The 30th Anniversary Cast Recording,0,191.29424,5f5efe60-0461-4c3a-bad9-93d1eaa72da1
TRLSKEC128F429C19A,Digga miees feat. Killa Kela,Samy Deluxe,The big baus of the nauf,2006,123.95057,14aa9e32-c377-4dc6-9162-2e6c67a8eaf4
TRZEIWV12903CACB3D,The Sea Is A Good Place To Think Of The Future,Los Campesinos!,Romance Is Boring,2009,265.03791,e1194e66-e4f0-4351-9d26-ac95df530d0c
TRJWORP12903CCF3D0,All Lips Touch,Still Flyin',Runaway Train II,2010,137.82159,0c1838b0-1b77-4068-afdf-838cd9d3150a
TRSDYRA128F933EEFF,You & me,Blue screen,Blue screen,2001,720.56118,469f9f5f-b4e1-4751-9926-73c8c0145961
TRUJNMH12903CAC352,Fly Dark Angel,Sham 69,The Very Best Of The Hersham Boys,1979,184.11057,33235ed4-d5bd-42cd-b77c-de646c36c8c6
TRPAMFL128F4276389,Over The River [Live Album Version],Laurie Anderson,United States Live,0,210.80771,86809b51-cbe2-45f1-804a-e66eed635dea
TRLVADT128F424E8DC,Boogie Blues,Gene Krupa & His Orchestra,It's Up To You - 1946 - Vol. 2,1995,170.65751,e651adec-e027-42ee-89fa-9970c6f60fe7
TRTBUOR128F934238D,Negra Presuntuosa,Tania Libertad,Razon De Vivir,0,203.59791,a4b9944c-57c9-4098-b011-259f47695b84
TRUXGOT128F14761D6,Tu dulce amor (You are wonderful sweet sweet love),Greta Y Los Garbo,20 Grandes Exitos,0,192.05179,08ee8f4e-3542-4d12-b491-20ef6baff3a2
TRTDHNA128F9318C1B,Right as Wrong,Inara George,Accidental Experimental,0,152.34567,42d2d6bd-e942-4e75-a8ca-b54c61be90ba
TRIETQI128F934DA15,Tell Me,Angie Stone,Unexpected,2009,195.52608,82f8dd22-0319-4f35-953c-358b3f883027
TRKXKOV12903CEAFD0,Girl Of My Dreams (Digitally Remastered),Perry Como,Stars At Night,0,191.32036,0182474b-8a1d-46d0-9d0f-e6df353335ea
TRLEBPZ128F42543FF,Long Road Home,Derrin Nauendorf,Wasteland,0,301.21751,962aa408-46ce-448c-892c-e9c57972b136
TRYAJXI128F429212E,Los Angeles,X,Los Angeles,0,144.79628,f5abf27f-4785-4777-9ea6-234a1d143ee7
TRBVVOJ128F145F246,Think/Thunk,Tim Wilson,Gettin' My Mind Right,1999,134.63465,e29641cc-3658-4886-89d7-3a146d2d3d75
TRQBZJS128F92D32F6,The kicker,Cerrone,Orange mecanique,0,284.1073,9ec90f51-2c4a-495b-b478-2dfc9c07f8bc
TRREQOB128F42812EB,Summer Of Love,Sunloverz,Summer Of Love,2008,372.34893,efa3a709-1f7c-4c28-92ad-7fa8444e49c6
TRKWLOD128F149E7DB,Some Things Never Change (Album Version),Firefall,Undertow,0,248.58077,87b12e99-75f4-4b53-8858-cab215f3ea4f
TRQHYVA128F42941E6,Not The Nicest Guy,Lordi,Get Heavy,2002,192.73098,b5b4ba6e-6e34-4669-a33b-0d813b4c3d83
TRQORPV128F427D5C6,Your Eyes  (Sidewalk Slam Album Version),Side Walk Slam,Give Back,0,172.53832,1d926f02-8144-42f0-a358-3375efaf6135
TRCGVFY128F4282437,Hyperion,Naer Mataron,"Awaken In Oblivion ""Up From The Ashes & Skotos Aenaon",2001,374.62159,889caa13-858b-4691-9a27-1872432e6d6f
TRKTFMR12903CF0E5C,Work On Me,Commissioned,Matters Of The Heart,0,300.09424,3f051668-3294-4a80-a8d2-0451a413c7b3
TRVJNDM12903CE5E14,Hit A Low,The High Wire,Ahead of the Rain (Extended Edition),2006,130.61179,e46cc1a1-c9e4-48b1-a838-456c8d0ed1b6
TRMABGS128F9330324,I Need A Smart Girl,The High Strung,Sure As Hell,0,138.97098,2b418029-92e6-4aa6-8099-f796fffb3023
TRDSWJK128F932B051,Saint Louis Blues (Album Version),Jackie Davis,Easy Does It,0,145.89342,921db1bb-da37-4d5d-a005-76010e4d1dfc
TRBXGRK128F42268E7,If,Kreidler,Weekend,1996,132.49261,05498d7c-5bd0-40fa-aabf-a39f34efba5c
TRYPHVW128F9348BC9,Cuando Tengas,Panteon Rococo,Panteón Rococó,2007,283.32363,8536d91f-d976-4578-9776-9376a004e4f0
TRMVRWW12903CBBDBE,I Like to Riff,Nat King Cole,Nat King Cole_ Vol. 2,1989,167.07873,fbe054ec-a143-4101-9e9e-64abc5ff5ac9
TRQISBD128F429B12A,Congratulations_ I Hate You,Alesana,On Frail Wings of Vanity And Wax,2006,242.49424,1079b087-a5b3-4a07-abbc-88043ceda334
TRCBTGI128F429EDA3,Circle Of Fire,The Indians_ The Sioux Company,Native Songs Of America,0,301.76608,c99d9e8b-e38b-4a25-ba47-ce3457313659
TRBPIGW12903CA4BE0,On the Montain,Tony Roots,Lion King,0,222.77179,bf77b14a-333f-4b6a-bad2-18b2e12b42a8
TRKSCMN128F14A1C62,Shelter,Ray LaMontagne,Prime,2002,276.87138,b5c4ffa2-82e1-4b72-b7f3-c60afb74b860
TREXUGT128F930A430,Tes vacances avec moi,Sonia Dersion,Zouk Essentials_ Vol. 4 - EP,2004,299.15383,d4d137ed-4214-47b3-8c57-28fdd8b5a37d
TRWISTA12903CB9D2E,Baby Please Don't Go,Al Kooper,Easy Does It,0,746.16118,d6bee229-1957-4891-8d44-c56ac7ea259e
TRJAPAM128F42999D2,Bob The Builder - Mambo Number 5,Four Marks Primary School,Hello Children Everywhere Children's Sing-A-Long Party,0,220.42077,64f9c914-74a0-4f6b-8589-6261851b0ab9
TRDMBQM128F9337306,Days of 96,Louis Bertignac,Bertignac '96,1998,284.99546,e1e12165-2f0b-4e2b-b2af-3a7014856a48
TROHCTV128F9329244,My Squad,Chief Kamachi and the Ju Ju mob,"Chief Kamachi and the Juju Mob ""Black Candles",0,270.602,49f82dfb-4568-4776-ae34-c957e70a1a1d
TRTUXNB128F92F638B,La Migra,Tijuana No!,Juntos,1993,248.65914,4bbdec5c-bc95-474a-be95-76377d9bf42b
TRHVPJX12903CA746E,Lip Sync. IT Remix,Attrition,The Hand That Feeds,0,193.54077,4ab82b62-184c-4d2e-bb7b-390a0e89dde7
TRXBYWD128F4263EDF,This Wheel's On Fire,The Byrds,(Untitled) /(Unissued),1969,307.09506,2819834e-4e08-47b0-a2c4-b7672318e8f0
TRECUIJ12903CAB10D,The Last Resort,T. Graham Brown,Back to Back - Lee Greenwood & T. Graham Brown,0,202.13506,2abc190d-050b-4fcf-a0ea-da624f34285e
TRCMDHW128F1460466,No Regrets,Midge Ure,No Regrets,1982,241.03138,24cac374-29bd-499f-a0f8-72165d2f2f43
TRSINCR128F424CCAC,Love Samba,McCoy Tyner,13th House,1974,515.76118,22fe7b6f-af38-458e-87bd-8971e7a2912e
TRGBNBN128F9303FE3,La Vacaloca,Manu Chao,Baïonarena,2001,100.51873,7570a0dd-5a67-401b-b19a-261eee01a284
TRLPSKA128F426479E,Breathe You In,Kurt Nilsen,I,0,217.83465,69f42d7f-0cac-4210-b6e6-270e286a82b4
TRALERK12903CDCAFD,A Higher Standard,For Today,Ekklesia,2008,340.63628,be33d914-c169-4630-9116-335fac9e6895
TRYTEYU128F92F6AAA,Hope You Die / Ignorance Is Bliss,For The Worse,Couldnt Give Two Shits About The Kids,0,80.48281,76b66106-28d4-4e32-99f1-e2a3d46dedd8
TRBVSWC128F4270A9B,Don't Ask My Neighbors,The Emotions,The Best Of The Emotions:  Best Of My Love,1977,266.23955,6ff13427-08ff-4da2-bee8-892e1fa22d3c
TRCKKHB12903CD408A,Sadie Green,The Even Dozen Jug Band,Jug Band Songs Of The Southern Mountains (Digitally Remastered),2002,129.98485,adea18b2-5055-446b-bb43-b604e4bfe795
TRNRZCI128F425038E,You Disappear From View,The Teardrop Explodes,Peel Sessions Plus,1983,176.53506,8002d7ee-2a0e-4ea8-8984-3c69a81a4b7e
TRUUWWG12903CC665B,Mother Please!,Jo Ann Campbell,Cameo Parkway 1957-1967,2005,149.57669,243769e8-086e-449f-8a10-bc55883b1f00
TRBHQKS128F42858AE,I Want More,The Turbo A.C.'s,Avenue X,2005,141.03465,687af3fb-1981-4d0a-8ed7-298f5914db32
TRIOYSM12903CF4E3F,"Main Title From ""This Island Earth",Dick Jacobs & His Orchestra,Themes From Horror Movies,0,151.48363,75c7d5d4-1d61-433b-9138-b64445170f35
TRDDTRE128F92F6233,The Perfect Things in Poetry,Upon Beauty Rests,For the Days We Fear the Air We Breathe,2008,301.53098,91c9a1a9-f915-4ad7-b7eb-ddee883748e0
TRKIXHW12903D16872,Border Lord,Kris Kristofferson,Please Don't Tell Me How the Story Ends: The Publishing Demos 1968-72,1992,236.9824,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81
TRKOPFX128F428880B,Interlude,Lost Children Of Babylon,The 911 Report - The Ultimate Conspiracy,0,100.17914,2ae36019-acfb-41ff-ae30-98084a5cbfa5
TRECISJ12903CC07A8,Vic Hoyland: Token,Endymion / Quentin Poole_ conductor,Endymion: Sound Census,0,281.86077,6c11d222-c84b-43c7-8646-b88d35c09268
TRJBHXT128F934FDF6,Valencia Ciudad,Benito Kamelas,100% Benito Kamelas (Directo),1999,348.23791,cf0fee58-ae74-41cd-b416-613773cd5340
TRETRVS128F92F6AE7,Second Turn,Jonas Steur,In Search Of Sunrise 5 - Los Angeles,2006,505.91302,329b400d-3b12-4f52-88db-91f12d36fb61
TRTKGME128F428E184,Alan Licked Has Ruined Music For An Entire Generation,Free Kitten,Nice Ass,1994,7.31383,7e623dd5-bf40-4f8b-ba71-8226afc918e2
TREGLLY128F427D48C,She Took It Like A Man (LP Version),Confederate Railroad,Rockin' Country Party Pack,2000,167.47057,17e5c3f1-8de7-42ad-b3b7-440f8eaa81d0
TRCSBGZ12903CAC632,Jett Bass,Miles Maeda,Japanese Babies EP,0,373.73342,51b5d2ba-10a5-4dbd-94c3-5eaed8c5b457
TRLHLFL128F149BCE0,Pam Berry (Album),The Shins,Wincing The Night Away,2007,56.78975,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18
TRPJFRY128F92FFD41,Smile,Rhino Bucket,And Then It Got Ugly,0,212.63628,5a450ea6-9f0e-4c21-a975-19d8bef051f2
TRZNDAV12903CDA594,Folk Song,The Battle Royale,Sparkledust Fantasy,2006,281.99138,26c360ee-2795-4179-b657-383d10ad07d6
TRGAOKC12903C9AF08,Young Girl Bluez,Biz Markie,Just A Friend - EP,1993,247.2224,48b48175-5ffd-49a2-88e2-ca84118544ca
TRXRUFU128F427CB59,Telstar,The Ventures,Gold,1963,157.64853,b2cc8903-0077-4bef-8454-ac5cef53d126
TRQLYLN128F4251753,You Ain't Gettin' My Country,The Divorcees,You Ain't Gettin' My Country,0,187.37587,c51c5ccf-95cc-4ef8-b70b-3b24972a01bd
TRMSPBN12903CBAD5D,I Can't Write Left-Handed,Bill Withers,Playlist: The Very Best Of Bill Withers,1973,405.99465,fd1a2d9d-9bb6-44de-83a3-41560658aba9
TRWWCKT128F92E493D,I Want You To Love Me,Duster Bennett,Duster Bennett - The Complete Blue Horizon Sessions,1997,215.01342,3464bf64-c660-48b1-84a3-fa6702ce3cd2
TRGNDMH12903CDD92A,Powermoves,Pigeon John,The Rise and Fall of Brainwash Projects,0,255.37261,31824f36-753f-41a2-b191-8b38b7dca273
TRPZOZC128F4264352,Jump around,Oxygen,The xrated gang (volume 1),0,241.81506,83c82747-c212-4f15-b35c-02520fea31ea
TRFACMR128F93163CC,Tutto Passa (Volo Magico N. 3),Claudio Rocchi,Lo Scopo Della Luna,0,648.04526,dd5be6bd-a10c-46ac-83c2-886bcfed32c5
TROOCBG128F424C842,How Deep Is The Ocean,The Nashville Teens,Nashville Teens - The Best Of,2005,162.48118,445f9517-6aea-41b1-a565-5d23b013e122
TRGSDDT128F425BE29,Never Been Here Before Featuring John Foxx,Jori Hulkkonen,Never Been Here Before Featuring John Foxx,0,615.36608,255e16d4-f13b-49dd-8c4a-5ae2f864e22b
TRQTGLF128F42782D9,Unberührt (Akkustik Version),Maya Saban,Aus Und Vorbei,0,224.73098,31eb3184-e8ac-46af-b8aa-c81117c60cbb
TRHNOAM128F92F5B22,Sudeste,Meirelles E Os Copa 5,Samba Jazz !!,0,326.79138,f48e66f1-ab18-4dc6-8119-fd6f8debb2bc
TRQKEEW128F147ACCC,Restless Minds,Max Eider,Hotel Figueroa,0,191.42485,db9ac5ee-c262-4627-9b0b-90a933e27fa5
TRYMPFT128F425AB96,Greed,DecembeRadio,DecembeRadio,2006,264.69832,b7c3ac0f-d7be-4508-bcdf-94a17b2249d7
TRCSSLT128EF3420BD,Time Will Crawl (1999 Digital Remaster),David Bowie,The Best Of 1980/1987,0,258.40281,5441c29d-3602-4898-b1a1-b77fa23b8e50
TRLUAAB128F932A1C9,50 Ways to Leave Your Lover,Joanna Wang,Start From Here,2008,201.1424,7f381e24-31b2-4321-a82f-012245a2c620
TREBNRF12903C9F5D4,Cabeça de vento,Natália Mallo,Qualquer lugar,2008,166.3473,da4a8c26-cab2-4564-9712-f84787d7d151
TRYYVOR128F92F097C,I Can't Love You Anymore,Lyle Lovett,The Road To Ensenada,1996,194.35057,7241e3ed-5ad4-4849-94df-6858ea833472
TRHTNYJ12903CB178F,Prince Of Darkness,Marquee Moon,1985 - 1996,0,291.68281,6a6ab825-b080-4b40-8f8a-af90d5a65cfa
TRKUFBK12903CFFEE7,Overnighter,Embrace the End,Ley Lines,2008,236.9824,49029e98-1a51-420b-a3eb-0b45b84cdfd7
TRHTNWH128F92DC836,The Girl and The Robot,Röyksopp,The Girl and The Robot,2009,354.11546,1c70a3fc-fa3c-4be1-8b55-c3192db8a884
TRRVJXY128F428AAEB,Hate Every Beautiful Day,Sugarcult,Start Static,2001,206.10567,0cc9e56e-a623-47ea-b5f2-1a1757cc2426
TROZWEX128F933FAF0,Volar,Justin,From Justin Collection of His 3 Years,0,232.48934,c7d13c98-8896-4105-b68d-698d4f54ffcd
TRPNCJU128F146CC81,Thalassocracy,Frank Black,Teenager Of The Year,1994,93.3873,98a35a4d-a845-4282-bc7c-5679f2bb9bd2
TRWPWXC128F428533F,Sham,The Youngbloods,Get Together: The Essential Youngbloods,1988,164.12689,88044f02-113a-4176-b09b-b786ef6ffbb4
TRXRGLZ12903CB4F6E,Don't Try To Fool Me,Miss Li,God Put A Rainbow In The Sky,2007,221.80526,608c45b4-974a-4a10-a9e7-3a9824ea7742
TRXHJXZ128F423A18E,Immigrant Song,Iron Horse,Whole Lotta Bluegrass: A Vocal Bluegrass Tribute To Led Zeppelin,2004,233.35138,30850b74-ee4d-4cd3-a920-40c72ddb2f20
TRFMHIX128F93200F0,Suck My Bon Jovi,Normal Like You,Planes Trains & Automobiles,2006,231.26159,9134ba28-7276-4f6a-82c8-cd78707de4e5
TRWLVVL128F428306C,Ciranda Do Mundo,Maria Rita,Segundo,2005,194.53342,3c12ecf2-91da-4d4a-8462-e4d5d9e273e7
TRCAUUM12903CC5068,Odio,Alaska Y Los Pegamoides,Mundo indómito,1980,127.58159,d7a16aab-6822-4d14-985e-8f87a2602051
TROFIMQ128F93130C7,Manilla NSW,Darren Hanlon,Fingertips And Mountaintops,2006,242.25914,df21a641-b4bd-4a3c-904e-e07dfb29983b
TRCCTEO12903C9DB0B,My Computer,Oscar,Brandenburg Allstars - Summer Spirit 2006,0,371.04281,fa92fd92-f61e-4a43-ad24-a9b97aacf223
TRNUYRW128F428265C,It's You,Rez Band,Hostage,1984,123.34975,cbf344ae-68f6-45c8-9b52-fcb25dce4646
TRCSLBH128F9349256,Red Cadillac And A Black Moustache,Warren Smith,Southern Fried,1999,160.57424,faac6919-9883-420b-812d-33cb207522e5
TRPJESQ128F426F59D,Santic Special (Version One),Leonard Santic All Stars,Down Santic Way,0,193.17506,5f6ff493-99a4-4680-8565-d811279c08de
TRKZYXI128F422538D,Reggie,A.R.E. Weapons,Free In The Streets,0,209.89342,a276eaec-e626-4d87-b47c-0bc2498ca24b
TRNAESD12903CB1361,Ne Me Plains Pas (2003 Digital Remaster) (Mono),Peter And Gordon,Hurtin' 'n' Lovin' Plus,0,163.83955,cf1573d6-b9e3-4e93-ae74-7c18886acf06
TRLYFQS128F932FEAD,Golden Rules,Golden Shoulders,Kin,2006,156.65587,00a58560-6006-4a1b-8624-4b3e089bb74b
TRANBPH128EF34D8C5,Googi Sweater,Boom Bip feat. Ali Lee,Sacchrilege EP,0,350.04036,e595ed1c-9251-4362-a816-534f141d16ce
TRVJNRJ12903C966A2,Ayoko Nang Umibig,Silk,Nice And Nasty,0,204.90404,9f081bb2-46f3-45e0-a2b2-bc4d4ca9c43b
TRUNQTU12903CCFE52,Se o teu amor é sincero,Trio Odemira,Grandes Êxitos  Trio Odemira  50 anos,0,216.71138,9e99644b-290f-4f56-8faf-5bd2dcf51ce6
TRJNVLH128F92FDC12,The Lover in You,The Sugarhill Gang,The Sugar Hill Records Story,1982,416.67873,336f2e14-b064-45c8-8b2a-01663a0bee64
TRBJHJX128F9354DBC,Down & Dirty,ARRESTED DEVELOPMENT,Since the Last Time,2006,240.50893,d8b15d32-609e-44a6-bff1-65c4df53a9f1
TROWNHX128F42762D1,About Fading,Blind Zero,Redcoast,0,241.73669,32aca0ce-3969-454e-b2ca-05093c31f01a
TRNMVXQ128F422F12B,So Sedated_ So Secure (Album Version),Darkest Hour,So Sedated_ So Secure,0,249.83465,e0ededb4-6085-4f68-90f7-89bc560930a3
TRKTZUN12903CEBA5F,8 Bits (club.edit),Mind.In.A.Box,8 Bits,2010,241.50159,6fe25812-9155-43a1-b5af-8371f90a4f59
TRPRCTT128F4292579,Sous Le Charme,Khadja Nin,Sambolera,0,267.96363,1a472ec5-97b1-482d-b17a-9a3d6b3dbcaf
TRXNLAV12903CE1D89,I've Found A New Baby,Dexter Gordon,The Sideman Years - Vol 1,1998,277.62893,cc1588e1-5ba3-45a6-b80c-b31035c89339
TRZNPYQ12903CCAA42,Here Comes The Flood,Our People Versus Yours,Here Comes the Flood,0,278.25587,9ed22c49-1efb-4ed0-9194-92f2a0d17816
TRNJHBU128F424C648,immortality,The Mystic Underground,The Nameless and The Faceless,0,267.75465,d6cb1345-d8af-4c63-bf47-e577a625c4aa
TRIGXYM128F42771FF,Monkey Panic,Orange Goblin,Coup De Grace,2002,224.80934,7b88d629-5885-41c0-9096-f21cec310692
TRJBGGJ128F428F9FE,Toxic Home,Discount,Half Fiction,1997,174.52363,4b8d769c-3f91-41b7-ac14-188d53e7866f
TRUPGGV128F931634B,Clear Mind,Scariot,Strange To Numbers,2002,279.40526,142ee263-e76b-4b94-a415-65c770099e96
TRLSNRM12903CB1E80,No More,Ruff Endz,No More,2000,251.0624,ab9b26bf-7a4e-4abb-ba2e-14a51e89cdb0
TRWABCO128F92F1F46,Get Off,We Are Scientists,Impatience,2008,278.64771,9386b36e-87f3-4716-a219-79a07a4e29cc
TRNIPNT128F4259A31,Keep Your Dreams,Primal Scream,XTRMNTR,2000,323.36934,55704c38-224f-4b75-b29f-d43653f8bc9a
TRFIZXM12903D040E9,Right Now,Seven,Home,0,181.78567,e0d34377-74a1-4a0c-80ff-96e60175fe56
TREIEXG128F92ECB47,Rockin' In Rhythm,The Duke Ellington Orchestra,The Greatest Jazz Concert In The World,0,224.10404,18bb9c95-5cd1-4aaf-8069-1a216ac7dde4
TROVNQS128F92C3EF6,In The Beats We Trust,Sidestepper,In Beats We Trust,2002,314.06975,a11f89f0-2352-46c8-9342-30a421fbe527
TRAHCLO128F932006F,Viennese Lantern,Red Nichols and His 5 Pennies,The Very Best of Red Nichols and His 5 Pennies,0,133.74649,48a2c05d-b5c8-47e0-9f11-8425c7807000
TRQKOJZ128F932F93D,Ingen kanal (till dig),Docenterna,Honung,1995,203.2322,d09cc156-62a5-4212-8313-a87dde2467f1
TRLYJCU128F92F4873,Ant Hill Mob,The Monotones,Are...The Revolution! The Sound! The Beat Of A New Generation!,0,243.56526,abaabae8-2d0f-4fde-94e8-f2b88d6e11c8
TROTLXJ128F9319810,Darling_ Why?,Bonnie Lou,Friction Heat (1953-58),0,127.7122,d0edcdbd-b250-4948-8664-eb6fc4aefced
TRFAIUY12903CEA353,Do It Nice (feat. Dash),Mic-Rob,Strange: The Adventures of Microphone Robinson,0,255.79057,25bf053c-609f-4523-8a7c-1fedc2ff74e6
TRKLXCD12903CF3E8D,Trespassing The Shores Of Your World,Heaven Shall Burn,Deaf To Our Prayers,2006,317.83138,d044577e-aa22-43b7-ab29-cabee5f6643c
TRPRRBD128F930FAEF,La Peste,Paolo Benvegnù,50 Rock Tunes Vol. 1 (Selected by Believe),2008,382.06649,d3824c84-9e80-40a7-ba64-8fff849799c4
